School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Saint Mary's (CA),36,30,6,0.833,12.86,0.33,16,2,18,2,11,1,77.0,64.47222222222223,1455,28.166666666666668,54.72222222222222,0.515,7.888888888888889,19.22222222222222,0.41,12.777777777777779,16.61111111111111,0.769,25.416666666666668,8.277777777777779,33.69444444444444,15.472222222222221,4.444444444444445,2.611111111111111,9.916666666666666,556,63.6,119.8,0.304,0.351,0.615,55.1,54.9,6.9,6.8,0.587,13.7,29.2,0.234,,,
Saint Peter's,32,14,18,0.438,-5.24,-4.37,6,12,8,5,3,12,65.15625,66.03125,1310,23.125,55.0625,0.42,7.90625,23.4375,0.337,11.0,15.25,0.721,23.6875,9.125,32.8125,11.84375,6.59375,3.15625,13.0,601,65.0,98.0,0.277,0.426,0.523,49.0,51.2,9.9,10.8,0.492,17.3,27.1,0.2,,,
Sam Houston State,36,21,15,0.583,-5.14,-4.8,12,6,14,2,5,10,71.41666666666667,68.80555555555556,1445,25.0,58.75,0.426,7.138888888888889,21.166666666666668,0.337,14.277777777777779,19.97222222222222,0.715,25.555555555555557,12.11111111111111,37.666666666666664,14.63888888888889,6.111111111111111,1.7222222222222223,13.13888888888889,708,69.1,103.0,0.34,0.36,0.523,52.6,58.6,8.8,5.6,0.486,16.1,32.8,0.243,,,
Samford,32,10,22,0.313,-11.1,-3.37,6,12,8,6,2,14,77.59375,82.46875,1280,27.1875,57.6875,0.471,9.03125,24.1875,0.373,14.1875,18.5625,0.764,22.1875,8.25,30.4375,16.5625,7.1875,2.375,13.59375,527,71.9,108.0,0.322,0.419,0.583,45.8,60.9,10.0,6.9,0.55,17.0,25.0,0.246,,,
San Diego,34,20,14,0.588,2.86,0.5,9,9,12,7,8,6,70.1470588235294,66.58823529411765,1370,23.58823529411765,52.205882352941174,0.452,8.5,23.352941176470587,0.364,14.470588235294118,20.352941176470587,0.711,25.41176470588235,7.4411764705882355,32.85294117647059,13.970588235294118,5.470588235294118,4.0588235294117645,13.088235294117647,701,67.2,103.6,0.39,0.447,0.567,49.7,59.2,8.1,10.7,0.533,17.5,23.4,0.277,,,
San Diego State,33,22,11,0.667,12.23,3.91,11,7,13,2,5,7,77.12121212121212,67.87878787878788,1320,27.333333333333332,59.60606060606061,0.459,7.242424242424242,21.484848484848484,0.337,15.212121212121213,21.272727272727273,0.715,26.78787878787879,11.090909090909092,37.878787878787875,14.787878787878787,6.242424242424242,3.242424242424242,11.93939393939394,564,70.4,109.6,0.357,0.36,0.553,53.7,54.1,8.9,9.4,0.519,14.6,31.9,0.255,11.0,R64,WEST
San Francisco,39,22,17,0.564,1.13,1.63,9,9,16,6,4,9,68.84615384615384,68.74358974358974,1570,24.41025641025641,57.84615384615385,0.422,8.538461538461538,25.28205128205128,0.338,11.487179487179487,17.0,0.676,25.58974358974359,10.128205128205128,35.717948717948715,13.487179487179487,5.384615384615385,3.6153846153846154,11.897435897435898,745,67.3,101.6,0.294,0.437,0.522,50.8,55.3,7.9,9.6,0.496,15.3,27.9,0.199,,,
San Jose State,30,4,26,0.133,-8.74,2.91,1,17,3,11,1,14,65.8,75.33333333333333,1210,23.5,53.93333333333333,0.436,5.933333333333334,16.166666666666668,0.367,12.866666666666667,18.6,0.692,26.533333333333335,9.233333333333333,35.766666666666666,12.833333333333334,4.5,2.3,16.266666666666666,570,69.3,94.1,0.345,0.3,0.524,52.7,54.6,6.4,7.5,0.491,20.6,28.3,0.239,,,
Santa Clara,31,11,20,0.355,-7.01,0.61,8,10,6,11,5,5,66.06451612903226,71.74193548387096,1245,23.161290322580644,54.0,0.429,7.483870967741935,22.0,0.34,12.258064516129032,16.903225806451612,0.725,20.774193548387096,7.838709677419355,28.612903225806452,13.03225806451613,5.419354838709677,2.3548387096774195,11.290322580645162,537,65.4,100.6,0.313,0.407,0.533,46.2,56.3,8.3,6.4,0.498,15.4,23.6,0.227,,,
Savannah State,32,15,17,0.469,-15.36,-5.06,12,4,10,2,4,13,86.0625,93.46875,1295,29.375,73.4375,0.4,12.21875,40.75,0.3,15.09375,21.6875,0.696,24.96875,13.21875,38.1875,15.75,9.40625,2.78125,14.0,608,83.6,101.7,0.295,0.555,0.514,44.5,53.6,11.1,6.4,0.483,14.3,27.8,0.206,,,
Seattle,34,20,14,0.588,-2.32,-3.09,8,6,16,3,3,10,76.1470588235294,72.58823529411765,1375,25.91176470588235,58.088235294117645,0.446,9.176470588235293,24.823529411764707,0.37,15.147058823529411,20.529411764705884,0.738,27.352941176470587,10.823529411764707,38.1764705882353,13.617647058823529,4.911764705882353,3.6176470588235294,14.235294117647058,692,70.3,107.1,0.353,0.427,0.561,52.4,52.6,6.9,9.6,0.525,17.3,30.6,0.261,,,
Seton Hall,34,22,12,0.647,15.67,10.11,10,8,14,3,5,6,79.44117647058823,73.88235294117646,1370,28.558823529411764,60.970588235294116,0.468,7.352941176470588,20.147058823529413,0.365,14.970588235294118,21.441176470588236,0.698,26.058823529411764,12.235294117647058,38.294117647058826,15.5,6.176470588235294,3.4411764705882355,12.705882352941176,614,71.1,111.0,0.352,0.33,0.558,53.1,54.3,8.6,9.1,0.529,15.2,34.2,0.246,8.0,R32,MIDWEST
Siena,32,8,24,0.25,-10.46,-2.99,4,14,7,8,1,15,67.6875,75.15625,1325,23.5,55.9375,0.42,6.875,18.75,0.367,13.8125,20.375,0.678,24.75,11.0625,35.8125,11.09375,4.78125,3.25,15.09375,641,67.2,97.3,0.364,0.335,0.516,51.1,47.2,6.9,8.8,0.482,18.7,31.4,0.247,,,
South Alabama,32,14,18,0.438,-5.44,-2.87,7,11,11,4,2,13,69.625,69.3125,1285,23.5,55.78125,0.421,7.875,24.34375,0.323,14.75,21.0625,0.7,27.0,9.40625,36.40625,12.4375,5.34375,3.9375,14.96875,612,71.1,97.6,0.378,0.436,0.529,49.3,52.9,7.5,10.8,0.492,18.5,26.3,0.264,,,
South Carolina,33,17,16,0.515,9.45,9.23,7,11,10,5,4,8,70.0909090909091,69.0,1330,22.90909090909091,57.54545454545455,0.398,7.2727272727272725,21.454545454545453,0.339,17.0,24.242424242424242,0.701,24.636363636363637,12.575757575757576,37.21212121212121,12.818181818181818,5.454545454545454,3.1818181818181817,13.787878787878787,662,69.7,99.9,0.421,0.373,0.507,52.4,56.0,7.8,9.6,0.461,16.6,33.8,0.295,,,
South Carolina State,32,10,22,0.313,-20.18,-8.78,6,10,8,5,2,16,73.59375,83.125,1290,25.90625,60.875,0.426,6.40625,19.1875,0.334,15.375,22.0625,0.697,22.6875,11.4375,34.125,11.0,5.28125,2.375,13.875,612,73.4,99.5,0.362,0.315,0.516,47.6,42.5,7.1,6.3,0.478,16.3,30.2,0.253,,,
South Carolina Upstate,32,7,25,0.219,-17.46,-4.35,2,12,6,7,0,17,75.75,85.09375,1290,27.53125,63.90625,0.431,10.25,29.75,0.345,10.4375,14.375,0.726,22.65625,10.53125,33.1875,14.03125,6.09375,2.6875,11.5625,566,71.1,105.7,0.225,0.466,0.535,46.4,51.0,8.5,7.0,0.511,14.0,27.3,0.163,,,
South Dakota,35,26,9,0.743,6.17,-2.6,11,3,13,2,9,5,80.91428571428571,68.68571428571428,1400,29.057142857142857,61.02857142857143,0.476,6.942857142857143,19.542857142857144,0.355,15.857142857142858,21.142857142857142,0.75,27.428571428571427,10.257142857142858,37.68571428571428,13.228571428571428,6.828571428571428,1.9714285714285715,11.085714285714285,592,72.1,112.2,0.346,0.32,0.569,52.5,45.5,9.5,5.3,0.533,13.5,29.7,0.26,,,
South Dakota State,35,28,7,0.8,6.84,-0.38,13,1,15,0,8,5,84.51428571428572,74.25714285714285,1415,28.65714285714286,61.34285714285714,0.467,10.685714285714285,26.485714285714284,0.403,16.514285714285716,21.685714285714287,0.762,30.0,8.857142857142858,38.857142857142854,13.342857142857143,4.914285714285715,2.2857142857142856,10.085714285714285,562,72.3,115.7,0.354,0.432,0.59,52.2,46.6,6.7,5.9,0.554,12.3,24.8,0.269,12.0,R64,WEST
South Florida,32,10,22,0.313,-7.25,0.06,3,15,7,11,3,10,63.3125,70.625,1285,22.09375,52.8125,0.418,6.46875,17.90625,0.361,12.65625,17.5,0.723,23.625,9.65625,33.28125,11.84375,5.09375,2.375,14.03125,546,65.5,96.3,0.331,0.339,0.518,49.2,53.6,7.8,6.6,0.48,18.7,28.8,0.24,,,
Southeast Missouri State,31,14,17,0.452,-8.12,-4.88,8,10,7,7,6,9,75.96774193548387,77.83870967741936,1250,25.677419354838708,55.774193548387096,0.46,9.32258064516129,23.806451612903224,0.392,15.290322580645162,20.967741935483872,0.729,23.612903225806452,8.806451612903226,32.41935483870968,13.64516129032258,5.741935483870968,1.7419354838709677,12.516129032258064,553,69.1,109.0,0.376,0.427,0.578,48.5,53.1,8.2,4.9,0.544,16.0,26.4,0.274,,,
Southeastern Louisiana,34,22,12,0.647,-6.4,-6.2,15,3,10,3,10,7,71.73529411764706,69.32352941176471,1360,25.5,56.205882352941174,0.454,7.352941176470588,20.941176470588236,0.351,13.382352941176471,20.352941176470587,0.658,23.5,10.558823529411764,34.05882352941177,14.647058823529411,6.617647058823529,2.8823529411764706,13.764705882352942,568,69.1,103.9,0.362,0.373,0.544,49.1,57.4,9.6,7.5,0.519,17.3,30.5,0.238,,,
Southern,33,15,18,0.455,-14.54,-9.57,10,8,11,3,4,14,69.06060606060606,71.78787878787878,1330,23.666666666666668,58.696969696969695,0.403,5.363636363636363,15.878787878787879,0.338,16.363636363636363,24.03030303030303,0.681,25.78787878787879,13.151515151515152,38.93939393939394,11.242424242424242,5.666666666666667,3.6666666666666665,13.181818181818182,629,69.8,98.2,0.409,0.271,0.493,51.6,47.5,8.1,9.9,0.449,15.8,33.7,0.279,,,
Southern California,36,24,12,0.667,12.81,6.29,12,6,13,5,6,5,77.72222222222223,71.19444444444444,1460,28.38888888888889,60.388888888888886,0.47,8.222222222222221,21.88888888888889,0.376,12.722222222222221,18.02777777777778,0.706,24.52777777777778,10.25,34.77777777777778,15.805555555555555,6.333333333333333,4.027777777777778,10.63888888888889,568,68.7,111.6,0.299,0.362,0.564,50.7,55.7,9.1,11.2,0.538,13.4,30.0,0.211,,,
Southern Illinois,33,20,13,0.606,1.37,0.65,11,7,13,3,5,8,69.93939393939394,69.0909090909091,1340,25.424242424242426,55.06060606060606,0.462,6.515151515151516,18.303030303030305,0.356,12.575757575757576,18.060606060606062,0.696,24.181818181818183,8.515151515151516,32.696969696969695,14.06060606060606,7.515151515151516,3.5757575757575757,12.727272727272727,588,66.9,103.0,0.328,0.332,0.549,48.9,55.3,11.1,10.6,0.521,16.7,25.9,0.228,,,
SIU Edwardsville,30,9,21,0.3,-12.43,-3.36,5,13,4,9,5,11,69.66666666666667,78.73333333333333,1200,24.466666666666665,58.63333333333333,0.417,7.066666666666666,21.8,0.324,13.666666666666666,19.333333333333332,0.707,23.333333333333332,10.8,34.13333333333333,12.433333333333334,4.8,2.7333333333333334,13.633333333333333,645,70.4,99.0,0.33,0.372,0.514,48.8,50.8,6.8,7.6,0.478,16.7,29.3,0.233,,,
Southern Methodist,33,17,16,0.515,9.08,3.66,6,12,13,5,2,8,69.48484848484848,64.06060606060606,1320,24.666666666666668,55.60606060606061,0.444,8.515151515151516,22.454545454545453,0.379,11.636363636363637,16.96969696969697,0.686,22.545454545454547,11.06060606060606,33.60606060606061,14.363636363636363,7.393939393939394,3.0,11.606060606060606,535,64.4,107.8,0.305,0.404,0.546,50.3,58.2,11.5,9.9,0.52,15.4,32.7,0.209,,,
Southern Mississippi,34,16,18,0.471,-4.26,1.31,7,11,11,3,2,11,70.61764705882354,72.02941176470588,1365,25.647058823529413,57.588235294117645,0.445,7.470588235294118,22.029411764705884,0.339,11.852941176470589,16.852941176470587,0.703,22.970588235294116,7.470588235294118,30.441176470588236,14.705882352941176,6.970588235294118,1.7352941176470589,9.794117647058824,528,67.8,103.8,0.293,0.383,0.538,45.9,57.3,10.2,5.8,0.51,13.0,21.7,0.206,,,
Southern Utah,32,13,19,0.406,-7.64,-0.87,5,13,9,5,2,13,75.5,80.71875,1290,25.75,58.96875,0.437,7.90625,22.0625,0.358,16.09375,21.8125,0.738,25.375,8.5,33.875,11.6875,5.1875,3.0625,12.75,699,73.1,102.5,0.37,0.374,0.544,48.5,45.4,7.0,8.0,0.504,15.5,23.8,0.273,,,
St. Bonaventure,34,26,8,0.765,8.87,2.61,14,4,13,1,9,4,77.05882352941177,70.79411764705883,1380,26.0,57.61764705882353,0.451,7.5,19.441176470588236,0.386,17.558823529411764,23.352941176470587,0.752,25.41176470588235,10.117647058823529,35.529411764705884,13.882352941176471,7.029411764705882,3.4705882352941178,11.5,674,69.4,109.5,0.405,0.337,0.561,50.5,53.4,10.0,10.8,0.516,14.3,29.2,0.305,11.0,R64,EAST
St. Francis (NY),31,13,18,0.419,-12.24,-7.31,10,8,10,3,3,13,72.90322580645162,76.03225806451613,1260,25.29032258064516,60.935483870967744,0.415,8.741935483870968,25.258064516129032,0.346,13.580645161290322,19.06451612903226,0.712,23.161290322580644,10.580645161290322,33.74193548387097,11.516129032258064,7.258064516129032,2.6451612903225805,12.580645161290322,668,70.8,101.3,0.313,0.415,0.521,47.0,45.5,10.1,7.0,0.487,15.2,27.5,0.223,,,
St. John's (NY),33,16,17,0.485,10.29,10.69,4,14,9,7,2,7,73.0909090909091,72.63636363636364,1345,26.272727272727273,60.57575757575758,0.434,7.03030303030303,21.393939393939394,0.329,13.515151515151516,18.242424242424242,0.741,24.90909090909091,8.727272727272727,33.63636363636363,12.787878787878787,8.545454545454545,5.212121212121212,11.909090909090908,614,71.1,100.9,0.301,0.353,0.528,45.9,48.7,11.8,15.7,0.492,14.7,23.7,0.223,,,
Stanford,35,19,16,0.543,8.08,7.14,11,7,14,5,4,7,75.85714285714286,74.91428571428571,1410,26.428571428571427,57.34285714285714,0.461,6.6571428571428575,18.057142857142857,0.369,16.34285714285714,23.857142857142858,0.685,27.8,11.285714285714286,39.08571428571429,13.4,5.228571428571429,3.4857142857142858,15.0,633,72.2,104.4,0.416,0.315,0.552,53.9,50.7,7.2,8.7,0.519,17.9,32.8,0.285,,,
Stephen F. Austin,35,28,7,0.8,2.66,-6.47,14,4,16,1,9,5,80.54285714285714,68.17142857142858,1400,28.571428571428573,58.82857142857143,0.486,6.914285714285715,18.6,0.372,16.485714285714284,23.4,0.705,24.17142857142857,11.485714285714286,35.65714285714286,14.228571428571428,10.314285714285715,3.057142857142857,15.428571428571429,765,73.8,109.1,0.398,0.316,0.576,52.6,49.8,14.0,9.7,0.544,18.1,33.5,0.28,14.0,R64,EAST
Stetson,32,12,20,0.375,-12.38,-6.45,4,10,7,9,5,11,75.375,78.0,1290,28.34375,64.15625,0.442,7.8125,22.6875,0.344,10.875,16.1875,0.672,25.1875,9.15625,34.34375,14.71875,7.125,2.71875,10.9375,586,73.1,102.4,0.252,0.354,0.525,47.5,51.9,9.7,7.4,0.503,13.2,24.1,0.17,,,
Stony Brook,32,13,19,0.406,-5.08,-2.28,7,9,7,7,6,11,68.90625,70.28125,1290,24.34375,58.3125,0.417,7.78125,23.65625,0.329,12.4375,18.9375,0.657,24.53125,11.46875,36.0,13.34375,8.15625,2.9375,14.0,647,69.6,98.3,0.325,0.406,0.512,50.2,54.8,11.6,8.4,0.484,17.2,30.5,0.213,,,
Syracuse,37,23,14,0.622,12.89,10.02,8,10,14,5,4,6,66.64864864864865,63.78378378378378,1500,22.486486486486488,53.91891891891892,0.417,5.621621621621622,17.7027027027027,0.318,16.054054054054053,21.81081081081081,0.736,25.216216216216218,11.945945945945946,37.16216216216216,10.675675675675675,6.972972972972973,5.351351351351352,12.432432432432432,611,64.2,102.4,0.405,0.328,0.518,52.6,47.5,10.7,17.4,0.469,16.2,34.6,0.298,11.0,S16,MIDWEST
TCU,33,21,12,0.636,16.38,9.68,9,9,15,3,3,7,82.06060606060606,75.36363636363636,1345,29.666666666666668,59.78787878787879,0.496,8.303030303030303,21.03030303030303,0.395,14.424242424242424,20.424242424242426,0.706,25.242424242424242,11.151515151515152,36.39393939393939,18.636363636363637,6.484848484848484,3.606060606060606,12.696969696969697,553,70.0,115.1,0.342,0.352,0.59,54.5,62.8,9.1,9.4,0.566,15.4,34.1,0.241,6.0,R64,MIDWEST
Temple,33,17,16,0.515,7.25,7.79,8,10,8,5,4,10,69.93939393939394,70.48484848484848,1330,25.606060606060606,60.303030303030305,0.425,8.212121212121213,23.454545454545453,0.35,10.515151515151516,15.424242424242424,0.682,23.727272727272727,10.212121212121213,33.93939393939394,12.757575757575758,6.666666666666667,3.272727272727273,10.818181818181818,580,67.5,102.9,0.256,0.389,0.517,47.1,49.8,9.8,9.0,0.493,13.8,27.7,0.174,,,
Tennessee,35,26,9,0.743,18.2,10.12,13,5,13,2,8,4,73.82857142857142,65.74285714285715,1410,25.285714285714285,57.48571428571429,0.44,7.8,20.514285714285716,0.38,15.457142857142857,20.428571428571427,0.757,24.514285714285716,11.542857142857143,36.05714285714286,15.714285714285714,6.3428571428571425,4.457142857142857,12.057142857142857,680,67.1,109.3,0.355,0.357,0.549,51.4,62.1,9.4,12.8,0.508,15.2,33.3,0.269,3.0,R32,SOUTH
Tennessee State,30,15,15,0.5,-5.34,-2.98,10,8,9,5,6,9,66.56666666666666,67.0,1220,22.3,52.46666666666667,0.425,7.433333333333334,22.133333333333333,0.336,14.533333333333333,19.666666666666668,0.739,24.266666666666666,8.7,32.96666666666667,10.866666666666667,7.1,2.8666666666666667,14.733333333333333,563,67.0,97.8,0.375,0.422,0.538,49.7,48.7,10.4,10.4,0.496,19.2,26.3,0.277,,,
Tennessee Tech,33,19,14,0.576,-5.83,-3.54,10,8,11,3,5,10,73.12121212121212,72.36363636363636,1325,25.575757575757574,58.303030303030305,0.439,7.333333333333333,21.12121212121212,0.347,14.636363636363637,21.515151515151516,0.68,25.333333333333332,10.242424242424242,35.57575757575758,14.272727272727273,7.636363636363637,3.272727272727273,14.272727272727273,649,72.1,101.0,0.369,0.362,0.534,49.3,55.8,10.5,9.2,0.502,17.2,28.2,0.251,,,
Tennessee-Martin,31,10,21,0.323,-10.52,-4.96,5,13,5,9,5,12,68.87096774193549,72.6774193548387,1255,26.06451612903226,58.25806451612903,0.447,6.774193548387097,20.967741935483872,0.323,9.96774193548387,13.741935483870968,0.725,25.096774193548388,9.935483870967742,35.03225806451613,12.580645161290322,6.903225806451613,3.3870967741935485,14.483870967741936,568,68.5,99.4,0.236,0.36,0.532,49.5,48.3,10.0,11.3,0.506,18.3,29.0,0.171,,,
Texas,34,19,15,0.559,13.96,10.67,8,10,13,4,3,7,72.05882352941177,68.76470588235294,1410,25.941176470588236,59.11764705882353,0.439,7.205882352941177,22.529411764705884,0.32,12.970588235294118,19.5,0.665,25.176470588235293,10.617647058823529,35.794117647058826,11.588235294117647,6.147058823529412,4.9411764705882355,11.735294117647058,547,66.9,103.9,0.33,0.381,0.527,50.0,44.7,8.9,12.8,0.5,14.6,29.5,0.219,10.0,R64,SOUTH
Texas A&M,35,22,13,0.629,15.3,10.62,9,9,13,3,4,7,75.17142857142858,70.48571428571428,1400,27.885714285714286,60.6,0.46,6.571428571428571,20.0,0.329,12.82857142857143,19.4,0.661,29.085714285714285,12.342857142857143,41.42857142857143,15.371428571428572,5.428571428571429,5.9714285714285715,13.6,574,70.9,106.1,0.32,0.33,0.538,54.3,55.1,7.7,15.3,0.514,16.3,33.9,0.212,7.0,S16,WEST
Texas A&M-Corpus Christi,29,11,18,0.379,-12.3,-6.57,8,10,7,6,4,11,67.6896551724138,70.93103448275862,1170,23.82758620689655,54.793103448275865,0.435,5.137931034482759,15.068965517241379,0.341,14.89655172413793,20.79310344827586,0.716,24.586206896551722,10.068965517241379,34.6551724137931,11.137931034482758,6.793103448275862,2.896551724137931,15.89655172413793,606,69.9,96.0,0.379,0.275,0.523,50.7,46.7,9.6,9.3,0.482,19.7,29.7,0.272,,,
Texas Southern,36,16,20,0.444,-7.53,-5.53,12,6,8,2,5,17,77.41666666666667,79.41666666666667,1450,25.694444444444443,58.638888888888886,0.438,7.777777777777778,21.694444444444443,0.359,18.25,25.166666666666668,0.725,25.805555555555557,10.333333333333334,36.138888888888886,12.166666666666666,5.75,4.027777777777778,12.583333333333334,631,72.7,105.8,0.429,0.37,0.548,48.5,47.4,7.9,9.3,0.505,15.1,28.4,0.311,16.0,R64,WEST
Texas State,33,15,18,0.455,-5.84,-3.45,7,11,7,7,6,9,66.36363636363636,65.81818181818181,1330,23.424242424242426,54.0,0.434,6.484848484848484,19.636363636363637,0.33,13.030303030303031,19.727272727272727,0.661,23.666666666666668,11.0,34.666666666666664,13.575757575757576,5.424242424242424,2.787878787878788,13.393939393939394,543,65.4,100.7,0.365,0.364,0.524,52.4,58.0,8.2,8.5,0.494,17.4,32.5,0.241,,,
Texas Tech,37,27,10,0.73,19.38,9.6,11,7,17,1,4,6,74.56756756756756,64.78378378378379,1490,26.054054054054053,56.648648648648646,0.46,6.8108108108108105,18.972972972972972,0.359,15.64864864864865,22.243243243243242,0.704,25.0,11.0,36.0,14.297297297297296,7.081081081081081,4.27027027027027,12.27027027027027,669,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,3.0,E8,EAST
Texas-Rio Grande Valley,33,15,18,0.455,-7.73,-2.86,6,8,9,7,6,10,75.45454545454545,78.3030303030303,1330,25.242424242424242,62.45454545454545,0.404,6.212121212121212,20.09090909090909,0.309,18.757575757575758,25.303030303030305,0.741,25.96969696969697,11.606060606060606,37.57575757575758,15.121212121212121,7.666666666666667,3.3333333333333335,13.545454545454545,724,75.8,98.8,0.405,0.322,0.507,48.3,59.9,10.0,8.4,0.454,15.4,28.4,0.3,,,
The Citadel,32,11,21,0.344,-13.64,-2.95,5,13,7,8,3,12,82.46875,88.09375,1290,27.78125,67.125,0.414,12.0625,35.40625,0.341,14.84375,21.03125,0.706,25.21875,11.75,36.96875,16.5,9.40625,3.09375,14.90625,586,79.6,102.8,0.313,0.527,0.535,46.1,59.4,11.7,8.2,0.504,16.2,27.5,0.221,,,
Toledo,34,23,11,0.676,2.65,-1.75,13,5,12,4,9,6,79.02941176470588,74.47058823529412,1360,26.852941176470587,57.44117647058823,0.467,9.617647058823529,23.970588235294116,0.401,15.705882352941176,21.323529411764707,0.737,27.470588235294116,9.382352941176471,36.85294117647059,15.529411764705882,3.735294117647059,3.9705882352941178,11.617647058823529,541,69.9,113.0,0.371,0.417,0.585,51.2,57.8,5.3,9.3,0.551,14.7,27.7,0.273,,,
Towson,32,18,14,0.563,-0.12,-3.12,8,10,10,4,4,9,76.4375,71.21875,1300,27.78125,59.53125,0.467,6.5625,18.1875,0.361,14.3125,20.84375,0.687,25.65625,12.4375,38.09375,11.90625,6.53125,4.34375,12.65625,633,68.7,109.5,0.35,0.306,0.55,53.8,42.9,9.4,12.7,0.522,15.4,35.1,0.24,,,
Troy,33,16,17,0.485,-1.5,-2.12,9,9,10,4,4,10,75.0,72.96969696969697,1330,25.696969696969695,58.484848484848484,0.439,8.848484848484848,26.242424242424242,0.337,14.757575757575758,20.060606060606062,0.736,26.515151515151516,9.666666666666666,36.18181818181818,13.181818181818182,5.0,3.757575757575758,12.363636363636363,570,69.9,106.5,0.343,0.449,0.551,49.8,51.3,7.1,10.0,0.515,15.4,27.3,0.252,,,
Tulane,31,14,17,0.452,1.21,2.08,5,13,9,7,3,8,73.19354838709677,74.06451612903226,1250,25.806451612903224,57.38709677419355,0.45,7.483870967741935,21.387096774193548,0.35,14.096774193548388,19.774193548387096,0.713,24.903225806451612,9.548387096774194,34.45161290322581,15.580645161290322,5.032258064516129,4.064516129032258,13.193548387096774,557,69.7,104.2,0.345,0.373,0.548,49.0,60.4,7.2,10.5,0.515,16.5,27.5,0.246,,,
Tulsa,31,19,12,0.613,4.96,2.38,12,6,13,2,4,7,73.45161290322581,70.87096774193549,1255,24.322580645161292,55.806451612903224,0.436,7.967741935483871,22.903225806451612,0.348,16.838709677419356,23.225806451612904,0.725,26.806451612903224,11.161290322580646,37.96774193548387,12.612903225806452,4.483870967741935,2.193548387096774,12.870967741935484,495,68.1,106.6,0.416,0.41,0.549,52.0,51.9,6.5,6.4,0.507,16.1,32.0,0.302,,,
UAB,33,20,13,0.606,4.9,-0.65,10,8,14,3,5,6,76.84848484848484,69.78787878787878,1330,28.636363636363637,58.696969696969695,0.488,6.757575757575758,19.575757575757574,0.345,12.818181818181818,17.09090909090909,0.75,27.939393939393938,10.090909090909092,38.03030303030303,16.96969696969697,5.393939393939394,3.8484848484848486,13.242424242424242,490,69.4,109.8,0.291,0.334,0.575,54.8,59.3,7.7,11.6,0.545,16.5,31.2,0.218,,,
UC Davis,33,22,11,0.667,0.87,-1.84,12,4,10,2,9,7,72.36363636363636,67.9090909090909,1360,25.272727272727273,54.303030303030305,0.465,6.454545454545454,17.333333333333332,0.372,15.303030303030303,21.363636363636363,0.716,24.151515151515152,8.090909090909092,32.24242424242424,12.393939393939394,7.0606060606060606,2.3333333333333335,12.878787878787879,644,67.3,104.3,0.393,0.319,0.561,48.4,49.0,10.2,6.9,0.525,16.7,24.9,0.282,,,
UC Irvine,35,18,17,0.514,-0.22,-0.34,11,5,7,5,7,10,69.71428571428571,67.14285714285714,1410,25.714285714285715,58.885714285714286,0.437,6.285714285714286,18.771428571428572,0.335,12.0,16.942857142857143,0.708,29.228571428571428,12.0,41.22857142857143,12.285714285714286,5.085714285714285,4.0,13.914285714285715,719,68.5,101.0,0.288,0.319,0.521,55.0,47.8,7.4,10.7,0.49,17.2,33.1,0.204,,,
UC Riverside,31,9,22,0.29,-8.5,-1.54,4,12,6,8,3,13,65.29032258064517,69.7741935483871,1245,23.096774193548388,57.38709677419355,0.402,5.967741935483871,19.258064516129032,0.31,13.129032258064516,18.70967741935484,0.702,25.129032258064516,10.0,35.12903225806452,12.548387096774194,6.129032258064516,3.064516129032258,13.806451612903226,617,69.8,93.2,0.326,0.336,0.493,47.7,54.3,8.7,8.9,0.454,17.2,26.9,0.229,,,
UC Santa Barbara,32,23,9,0.719,2.1,-3.37,11,5,12,2,9,6,75.78125,69.09375,1285,27.40625,59.09375,0.464,8.03125,21.0625,0.381,12.9375,18.5625,0.697,26.5625,10.1875,36.75,15.03125,4.8125,3.6875,10.53125,536,68.1,110.9,0.314,0.356,0.558,52.1,54.8,7.0,9.8,0.532,13.4,29.3,0.219,,,
UCLA,33,21,12,0.636,12.07,6.86,11,7,14,2,3,7,81.18181818181819,75.96969696969697,1350,28.09090909090909,61.03030303030303,0.46,9.393939393939394,24.636363636363637,0.381,15.606060606060606,21.666666666666668,0.72,28.666666666666668,10.212121212121213,38.878787878787875,15.0,5.575757575757576,3.9696969696969697,12.090909090909092,592,71.4,111.1,0.355,0.404,0.569,51.8,53.4,7.6,10.3,0.537,14.5,28.4,0.256,11.0,R68,EAST
UNC Asheville,34,21,13,0.618,-3.92,-3.58,13,5,14,2,7,10,75.20588235294117,73.5,1385,26.823529411764707,56.5,0.475,8.147058823529411,20.676470588235293,0.394,13.411764705882353,18.08823529411765,0.741,25.647058823529413,8.235294117647058,33.88235294117647,15.352941176470589,7.411764705882353,3.3529411764705883,13.764705882352942,628,69.5,106.2,0.32,0.366,0.578,50.7,57.2,10.5,9.5,0.547,17.5,25.7,0.237,,,
